material_id,formula_pretty,nsites,elements,composition,density,volume,symmetry,bulk_modulus_gpa,shear_modulus_gpa,universal_anisotropy,homogeneous_poisson,structure
mp-1524357,BiPO4,12,"[{""@module"": ""pymatgen.core.periodic_table"", ""@class"": ""Element"", ""element"": ""Bi""}, {""@module"": ""pymatgen.core.periodic_table"", ""@class"": ""Element"", ""element"": ""O""}, {""@module"": ""pymatgen.core.periodic_table"", ""@class"": ""Element"", ""element"": ""P""}]","{""Bi"": 2.0, ""P"": 2.0, ""O"": 8.0}",6.351490670858067,158.93080916700347,"{""crystal_system"": ""Orthorhombic"", ""symbol"": ""Cmcm"", ""hall"": ""-C 2c 2"", ""number"": 63, ""point_group"": ""mmm"", ""symprec"": 0.1, ""angle_tolerance"": 5.0, ""version"": ""2.7.0""}",71.431,40.169,2.7720000000000002,0.263,"{""lattice_matrix"": [[4.71724782, 0.04211892, 0.0], [-0.48611631, 4.69652643, 0.0], [0.0, 0.0, 7.16706684]], ""a"": 4.71743584998426, ""b"": 4.7216172626057435, ""c"": 7.16706684, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 95.39782141390067, ""volume"": 158.93080916700347, ""atoms"": [{""element"": ""Bi"", ""fractional_coordinates"": [0.86633662, 0.86381993, 0.49994199], ""cartesian_coordinates"": [3.6668075752051106, 4.0934422947966, 3.5831176584526117]}, {""element"": ""Bi"", ""fractional_coordinates"": [0.13366338, 0.13618007, 0.99994199], ""cartesian_coordinates"": [0.56432393479489, 0.6452030552033996, 7.166651078452611]}, {""element"": ""P"", ""fractional_coordinates"": [0.34565109, 0.34165564, 0.50001336], ""cartesian_coordinates"": [1.4644374717756354, 1.6191531938261878, 3.5836291720129823]}, {""element"": ""P"", ""fractional_coordinates"": [0.65434891, 0.65834436, 1.336e-05], ""cartesian_coordinates"": [2.7666940382243643, 3.1194921561738114, 9.575201298240001e-05]}, {""element"": ""O"", ""fractional_coordinates"": [0.1926128, 0.18849952, 0.33200551], ""cartesian_coordinates"": [0.8169696198049248, 0.8934056208364896, 2.3795056814182884]}, {""element"": ""O"", ""fractional_coordinates"": [0.68700523, 0.33888556, 0.99998695], ""cartesian_coordinates"": [3.076036125606615, 1.6205209076073022, 7.166973309777739]}, {""element"": ""O"", ""fractional_coordinates"": [0.8073872, 0.81150048, 0.83200551], ""cartesian_coordinates"": [3.414161890195075, 3.84523972916351, 5.963039101418289]}, {""element"": ""O"", ""fractional_coordinates"": [0.80725311, 0.81144248, 0.16809728], ""cartesian_coordinates"": [3.4135575491808714, 3.844961682904587, 1.2047644413821952]}, {""element"": ""O"", ""fractional_coordinates"": [0.19274689, 0.18855752, 0.66809728], ""cartesian_coordinates"": [0.8175739608191286, 0.8936836670954124, 4.788297861382196]}, {""element"": ""O"", ""fractional_coordinates"": [0.31299477, 0.66111444, 0.49998695], ""cartesian_coordinates"": [1.1550953843933849, 3.118124442392697, 3.583439889777738]}, {""element"": ""O"", ""fractional_coordinates"": [0.66554872, 0.30919497, 0.49995592], ""cartesian_coordinates"": [2.9892535306368293, 1.4801745419218395, 3.583217495693693]}, {""element"": ""O"", ""fractional_coordinates"": [0.33445128, 0.69080503, 0.99995592], ""cartesian_coordinates"": [1.2418779793631702, 3.2584708080781604, 7.166750915693693]}]}"
mp-1524551,Zn3N2,20,"[{""@module"": ""pymatgen.core.periodic_table"", ""@class"": ""Element"", ""element"": ""N""}, {""@module"": ""pymatgen.core.periodic_table"", ""@class"": ""Element"", ""element"": ""Zn""}]","{""Zn"": 12.0, ""N"": 8.0}",6.366349509579641,233.95507549181636,"{""crystal_system"": ""Hexagonal"", ""symbol"": ""P6_3/mmc"", ""hall"": ""-P 6c 2c"", ""number"": 194, ""point_group"": ""mmm"", ""symprec"": 0.1, ""angle_tolerance"": 5.0, ""version"": ""2.7.0""}",132.434,56.294,0.199,0.314,"{""lattice_matrix"": [[3.36980856, -0.0, 0.0], [0.0, 5.83942677, 0.0], [0.0, 0.0, 11.88932026]], ""a"": 3.36980856, ""b"": 5.83942677, ""c"": 11.88932026, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 233.95507549181636, ""atoms"": [{""element"": ""Zn"", ""fractional_coordinates"": [0.75, 0.08339453, 0.07900494], ""cartesian_coordinates"": [2.5273564200000003, 0.4869762509535681, 0.9393150337820844]}, {""element"": ""Zn"", ""fractional_coordinates"": [0.75, 0.41660547, 0.57900494], ""cartesian_coordinates"": [2.5273564200000003, 2.4327371340464317, 6.883975163782084]}, {""element"": ""Zn"", ""fractional_coordinates"": [0.75, 0.75120575, 0.24969405], ""cartesian_coordinates"": [2.5273564200000003, 4.386610966327928, 2.968692527466453]}, {""element"": ""Zn"", ""fractional_coordinates"": [0.75, 0.08290289, 0.4209533], ""cartesian_coordinates"": [2.5273564200000003, 0.4841053551763654, 5.004848598203858]}, {""element"": ""Zn"", ""fractional_coordinates"": [0.75, 0.74879425, 0.74969405], ""cartesian_coordinates"": [2.5273564200000003, 4.372529188672073, 8.913352657466453]}, {""element"": ""Zn"", ""fractional_coordinates"": [0.75, 0.41709711, 0.9209533], ""cartesian_coordinates"": [2.5273564200000003, 2.435608029823635, 10.949508728203858]}, {""element"": ""Zn"", ""fractional_coordinates"": [0.25, 0.58290289, 0.0790467], ""cartesian_coordinates"": [0.84245214, 3.4038187401763653, 0.939811531796142]}, {""element"": ""Zn"", ""fractional_coordinates"": [0.25, 0.91660547, 0.92099506], ""cartesian_coordinates"": [0.84245214, 5.352450519046433, 10.950005226217915]}, {""element"": ""Zn"", ""fractional_coordinates"": [0.25, 0.25120575, 0.25030595], ""cartesian_coordinates"": [0.84245214, 1.4668975813279277, 2.975967602533547]}, {""element"": ""Zn"", ""fractional_coordinates"": [0.25, 0.24879425, 0.75030595], ""cartesian_coordinates"": [0.84245214, 1.4528158036720724, 8.920627732533546]}, {""element"": ""Zn"", ""fractional_coordinates"": [0.25, 0.91709711, 0.5790467], ""cartesian_coordinates"": [0.84245214, 5.355321414823635, 6.884471661796142]}, {""element"": ""Zn"", ""fractional_coordinates"": [0.25, 0.58339453, 0.42099506], ""cartesian_coordinates"": [0.84245214, 3.406689635953568, 5.005345096217916]}, {""element"": ""N"", ""fractional_coordinates"": [0.75, 0.08437409, 0.24991694], ""cartesian_coordinates"": [2.5273564200000003, 0.4926963198403893, 2.9713425380592042]}, {""element"": ""N"", ""fractional_coordinates"": [0.75, 0.74982504, 0.00010382], ""cartesian_coordinates"": [2.5273564200000003, 4.378548411392321, 0.0012343492293932]}, {""element"": ""N"", ""fractional_coordinates"": [0.75, 0.41562591, 0.74991694], ""cartesian_coordinates"": [2.5273564200000003, 2.427017065159611, 8.916002668059203]}, {""element"": ""N"", ""fractional_coordinates"": [0.75, 0.75017496, 0.50010382], ""cartesian_coordinates"": [2.5273564200000003, 4.380591743607679, 5.945894479229393]}, {""element"": ""N"", ""fractional_coordinates"": [0.25, 0.58437409, 0.25008306], ""cartesian_coordinates"": [0.84245214, 3.412409704840389, 2.9733175919407957]}, {""element"": ""N"", ""fractional_coordinates"": [0.25, 0.91562591, 0.75008306], ""cartesian_coordinates"": [0.84245214, 5.346730450159611, 8.917977721940796]}, {""element"": ""N"", ""fractional_coordinates"": [0.25, 0.24982504, 0.49989618], ""cartesian_coordinates"": [0.84245214, 1.4588350263923209, 5.943425780770607]}, {""element"": ""N"", ""fractional_coordinates"": [0.25, 0.25017496, -0.00010382], ""cartesian_coordinates"": [0.84245214, 1.4608783586076792, -0.0012343492293932]}]}"
mp-1536913,HF,4,"[{""@module"": ""pymatgen.core.periodic_table"", ""@class"": ""Element"", ""element"": ""F""}, {""@module"": ""pymatgen.core.periodic_table"", ""@class"": ""Element"", ""element"": ""H""}]","{""H"": 2.0, ""F"": 2.0}",1.9477929939506622,34.11175069732638,"{""crystal_system"": ""Orthorhombic"", ""symbol"": ""Cmcm"", ""hall"": ""-C 2c 2"", ""number"": 63, ""point_group"": ""mmm"", ""symprec"": 0.1, ""angle_tolerance"": 5.0, ""version"": ""2.7.0""}",9.779,-24.614,-4.26,8.317,"{""lattice_matrix"": [[1.44398218, -2.19057986, 0.0], [1.44398218, 2.19057986, 0.0], [0.0, 0.0, 5.3920398]], ""a"": 2.623685320154681, ""b"": 2.623685320154681, ""c"": 5.3920398, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 113.21601089304448, ""volume"": 34.11175069732638, ""atoms"": [{""element"": ""H"", ""fractional_coordinates"": [0.57172857, 0.42827143, 0.57927804], ""cartesian_coordinates"": [1.44398218, -0.3142543216572004, 3.1234902469459924]}, {""element"": ""H"", ""fractional_coordinates"": [0.42827143, 0.57172857, 0.07927804], ""cartesian_coordinates"": [1.44398218, 0.3142543216572004, 0.42747034694599195]}, {""element"": ""F"", ""fractional_coordinates"": [0.35543674, 0.64456326, 0.58272196], ""cartesian_coordinates"": [1.44398218, 0.6333547317038872, 3.142060000654008]}, {""element"": ""F"", ""fractional_coordinates"": [0.64456326, 0.35543674, 0.08272196], ""cartesian_coordinates"": [1.4439821799999997, -0.6333547317038872, 0.446040100654008]}]}"
mp-1537871,Ag2S,6,"[{""@module"": ""pymatgen.core.periodic_table"", ""@class"": ""Element"", ""element"": ""Ag""}, {""@module"": ""pymatgen.core.periodic_table"", ""@class"": ""Element"", ""element"": ""S""}]","{""Ag"": 4.0, ""S"": 2.0}",6.675568034223078,123.28056696405524,"{""crystal_system"": ""Orthorhombic"", ""symbol"": ""Cmcm"", ""hall"": ""-C 2c 2"", ""number"": 63, ""point_group"": ""mmm"", ""symprec"": 0.1, ""angle_tolerance"": 5.0, ""version"": ""2.7.0""}",28.202,8.147,2.842,0.368,"{""lattice_matrix"": [[2.36127037, 3.51139386, -0.02098565], [-2.36127037, 3.51139386, -0.02098565], [-0.0, 0.05859009, 7.43393755]], ""a"": 4.231539317765057, ""b"": 4.231539317765057, ""c"": 7.434168433385553, ""alpha"": 89.90943025049455, ""beta"": 89.90943025049455, ""gamma"": 67.83752493215093, ""volume"": 123.28056696405524, ""atoms"": [{""element"": ""Ag"", ""fractional_coordinates"": [-0.00041291, -0.00041291, 0.49894454], ""cartesian_coordinates"": [2.0715734660257945e-20, 0.0263334262261434, 3.70913988164296]}, {""element"": ""Ag"", ""fractional_coordinates"": [0.60213227, 0.60213227, 0.7487184], ""cartesian_coordinates"": [-5.13245707943554e-17, 4.27251459001238, 5.540653553992069]}, {""element"": ""Ag"", ""fractional_coordinates"": [0.39492302, 0.39492302, 0.2511357], ""cartesian_coordinates"": [-1.377671410972994e-17, 2.7881745984665276, 1.850351677826209]}, {""element"": ""Ag"", ""fractional_coordinates"": [0.99733787, 0.99733787, 0.99904353], ""cartesian_coordinates"": [1.9927368164902646e-16, 7.062626196463573, 7.3849676448084205]}, {""element"": ""S"", ""fractional_coordinates"": [0.77947132, 0.77947132, 0.24995048], ""cartesian_coordinates"": [-1.0208288619074318e-17, 5.488706235306933, 1.825400834299408]}, {""element"": ""S"", ""fractional_coordinates"": [0.21748943, 0.21748943, 0.74923534], ""cartesian_coordinates"": [7.190868039418062e-18, 1.5712798642355803, 5.560640413699658]}]}"
mp-1539317,Ta2O5,14,"[{""@module"": ""pymatgen.core.periodic_table"", ""@class"": ""Element"", ""element"": ""O""}, {""@module"": ""pymatgen.core.periodic_table"", ""@class"": ""Element"", ""element"": ""Ta""}]","{""Ta"": 4.0, ""O"": 10.0}",7.564873681773962,193.99668074320508,"{""crystal_system"": ""Orthorhombic"", ""symbol"": ""Pmmn"", ""hall"": ""P 2 2ab -1ab"", ""number"": 59, ""point_group"": ""mmm"", ""symprec"": 0.1, ""angle_tolerance"": 5.0, ""version"": ""2.7.0""}",194.214,59.754,2.541,0.36,"{""lattice_matrix"": [[3.84085413, -2e-06, 1.01e-06], [2e-06, 3.87416451, -0.00010527], [5.02e-06, 0.00034039, 13.03732305]], ""a"": 3.8408541300006536, ""b"": 3.8741645114307306, ""c"": 13.037323054444567, ""alpha"": 90.00006092962718, ""beta"": 89.9999628725, ""gamma"": 90.00000025693242, ""volume"": 193.99668074320508, ""atoms"": [{""element"": ""Ta"", ""fractional_coordinates"": [0.01861783, 0.97728803, 0.14579713], ""cartesian_coordinates"": [0.0715110557247905, 3.786224192523236, 1.9007014232659365]}, {""element"": ""Ta"", ""fractional_coordinates"": [0.51861683, 0.02271197, 0.35420287], ""cartesian_coordinates"": [1.9919334169153553, 0.088109438007444, 4.61785537434107]}, {""element"": ""Ta"", ""fractional_coordinates"": [0.51861478, 0.02270693, 0.64579573], ""cartesian_coordinates"": [1.9919270069504662, 0.088189167516029, 8.419445689762982]}, {""element"": ""Ta"", ""fractional_coordinates"": [0.01861478, 0.97729307, 0.85420327], ""cartesian_coordinates"": [0.0715028973285968, 3.786484852684461, 11.136421120515822]}, {""element"": ""O"", ""fractional_coordinates"": [0.51858482, 0.99794163, 0.18522574], ""cartesian_coordinates"": [1.9918115733687811, 3.8662520578175497, 2.414743280010585]}, {""element"": ""O"", ""fractional_coordinates"": [0.01858382, 0.00205637, 0.31477426], ""cartesian_coordinates"": [0.0713793260777018, 0.0080738245161501, 4.103813517740281]}, {""element"": ""O"", ""fractional_coordinates"": [0.01858282, 0.00205571, 0.68522612], ""cartesian_coordinates"": [0.07137734489058899, 0.0081973656781989, 8.933514091102122]}, {""element"": ""O"", ""fractional_coordinates"": [0.51858282, 0.99794529, 0.81477388], ""cartesian_coordinates"": [1.9918070519995041, 3.866480529155031, 10.622365756329902]}, {""element"": ""O"", ""fractional_coordinates"": [0.01852408, 0.49235259, 0.85107094], ""cartesian_coordinates"": [0.07115354625374919, 1.9077445895736875, 11.095634971999338]}, {""element"": ""O"", ""fractional_coordinates"": [0.51852608, 0.50764741, 0.64892906], ""cartesian_coordinates"": [1.9915873087994114, 1.9669294313259924, 8.460244875421322]}, {""element"": ""O"", ""fractional_coordinates"": [0.51852571, 0.50764915, 0.35107372], ""cartesian_coordinates"": [1.9915843924530567, 1.966834785393797, 4.5770085854901925]}, {""element"": ""O"", ""fractional_coordinates"": [0.51854396, 0.00499878, 0.50000243], ""cartesian_coordinates"": [1.9916542303623133, 0.019535254808525502, 6.51869320320284]}, {""element"": ""O"", ""fractional_coordinates"": [0.01854396, 0.99500122, -2.43e-06], ""cartesian_coordinates"": [0.0712266353427962, 3.8547983760156344, -0.0001364057440413]}, {""element"": ""O"", ""fractional_coordinates"": [0.01852671, 0.49234985, 0.14892528], ""cartesian_coordinates"": [0.07116012292341789, 1.9074949709964626, 1.9415351747149714]}]}"
mp-1541458,Mg(ReO4)2,11,"[{""@module"": ""pymatgen.core.periodic_table"", ""@class"": ""Element"", ""element"": ""Mg""}, {""@module"": ""pymatgen.core.periodic_table"", ""@class"": ""Element"", ""element"": ""O""}, {""@module"": ""pymatgen.core.periodic_table"", ""@class"": ""Element"", ""element"": ""Re""}]","{""Mg"": 1.0, ""Re"": 2.0, ""O"": 8.0}",4.878171664296923,178.61372847826618,"{""crystal_system"": ""Trigonal"", ""symbol"": ""P-3m1"", ""hall"": ""-P 3 2\"""", ""number"": 164, ""point_group"": ""-3m"", ""symprec"": 0.1, ""angle_tolerance"": 5.0, ""version"": ""2.7.0""}",16.491,11.846,11.115,0.21,"{""lattice_matrix"": [[2.87398414, -4.978277, 0.00017207], [2.87400937, 4.97828086, -0.00011663], [5.946e-05, -0.00018214, 6.24193643]], ""a"": 5.748306424966281, ""b"": 5.748322380790128, ""c"": 6.241936432940632, ""alpha"": 90.00233754241803, ""beta"": 89.99656409491399, ""gamma"": 120.00369323705192, ""volume"": 178.61372847826618, ""atoms"": [{""element"": ""Mg"", ""fractional_coordinates"": [0.9999589, -3.821e-05, 0.49991308], ""cartesian_coordinates"": [2.8737859281855553, -4.978353667095352, 3.1205977332698596]}, {""element"": ""Re"", ""fractional_coordinates"": [0.33330655, 0.66667627, 0.78178356], ""cartesian_coordinates"": [2.8739980700452445, 1.6594669888852236, 4.879822881143779]}, {""element"": ""Re"", ""fractional_coordinates"": [0.66666556, 0.33329925, 0.21823044], ""cartesian_coordinates"": [2.8739043896201535, -1.6596282956051067, 1.3622563740223108]}, {""element"": ""O"", ""fractional_coordinates"": [0.1723326, 0.83544355, 0.68886603], ""cartesian_coordinates"": [2.8963947099851715, 3.301027745586549, 4.299790183535719]}, {""element"": ""O"", ""fractional_coordinates"": [0.16458074, 0.33693005, 0.68884307], ""cartesian_coordinates"": [1.4413835158529744, 0.8578784406120931, 4.29970367644224]}, {""element"": ""O"", ""fractional_coordinates"": [0.33332669, 0.66669573, 0.05810222], ""cartesian_coordinates"": [2.874068850215688, 1.659595415051247, 0.36264996248243303]}, {""element"": ""O"", ""fractional_coordinates"": [0.33691315, 0.17232133, 0.31116167], ""cartesian_coordinates"": [1.4635546684012013, -0.8194396817203801, 1.9422892384016408]}, {""element"": ""O"", ""fractional_coordinates"": [0.66308086, 0.82770109, 0.68885734], ""cartesian_coordinates"": [4.28454552285421, 0.8194028311940096, 4.29982128716435]}, {""element"": ""O"", ""fractional_coordinates"": [0.66671482, 0.33333548, 0.94193092], ""cartesian_coordinates"": [2.8741931186689063, -1.6598249772199964, 5.879548768793461]}, {""element"": ""O"", ""fractional_coordinates"": [0.83544116, 0.6630651, 0.31115927], ""cartesian_coordinates"": [4.3067184555933835, -0.8581898899667723, 1.9423028040229942]}, {""element"": ""O"", ""fractional_coordinates"": [0.82767796, 0.16457136, 0.31115241], ""cartesian_coordinates"": [2.8517314618634964, -3.301184373382708, 1.9423167878501566]}]}"
mp-1542038,CsSnSe3,10,"[{""@module"": ""pymatgen.core.periodic_table"", ""@class"": ""Element"", ""element"": ""Cs""}, {""@module"": ""pymatgen.core.periodic_table"", ""@class"": ""Element"", ""element"": ""Se""}, {""@module"": ""pymatgen.core.periodic_table"", ""@class"": ""Element"", ""element"": ""Sn""}]","{""Cs"": 2.0, ""Sn"": 2.0, ""Se"": 6.0}",4.477434642764821,362.33506353039013,"{""crystal_system"": ""Triclinic"", ""symbol"": ""P-1"", ""hall"": ""-P 1"", ""number"": 2, ""point_group"": ""-1"", ""symprec"": 0.1, ""angle_tolerance"": 5.0, ""version"": ""2.7.0""}",12.624,6.148,4.332,0.291,"{""lattice_matrix"": [[6.46537168, 0.01710384, -3.07798724], [-2.98254682, 6.92770416, -0.89368792], [0.05318581, -0.15130771, 8.10560632]], ""a"": 7.160679363823769, ""b"": 7.595218796080028, ""c"": 8.107192890780059, ""alpha"": 97.88821487649481, ""beta"": 115.07997182267894, ""gamma"": 107.5658015306499, ""volume"": 362.33506353039013, ""atoms"": [{""element"": ""Cs"", ""fractional_coordinates"": [0.22783095, 0.19131766, 0.85562779], ""cartesian_coordinates"": [0.9479051505843147, 1.1998258516620528, 6.063142983589887]}, {""element"": ""Cs"", ""fractional_coordinates"": [0.77216905, 0.80868234, 0.14437221], ""cartesian_coordinates"": [2.588105519415685, 5.593674438337947, -1.9292118235898876]}, {""element"": ""Sn"", ""fractional_coordinates"": [0.22074385, 0.5100483, 0.4265518], ""cartesian_coordinates"": [-0.07136539589728028, 3.472698721147934, 2.322190207952366]}, {""element"": ""Sn"", ""fractional_coordinates"": [0.77925615, 0.4899517, 0.5734482], ""cartesian_coordinates"": [3.6073760658972804, 3.320801568852066, 1.8117409520476335]}, {""element"": ""Se"", ""fractional_coordinates"": [0.66067132, 0.77361193, 0.56162779], ""cartesian_coordinates"": [1.9940224693103148, 5.2856759874592365, 1.8274282347087898]}, {""element"": ""Se"", ""fractional_coordinates"": [0.18537061, 0.61148068, 0.1233243], ""cartesian_coordinates"": [-0.6187207626389299, 4.220667882429418, -0.11742304379082598]}, {""element"": ""Se"", ""fractional_coordinates"": [0.33932868, 0.22638807, 0.43837221], ""cartesian_coordinates"": [1.541988200689685, 1.5078243025407634, 2.3065029252912095]}, {""element"": ""Se"", ""fractional_coordinates"": [0.22450118, 0.6980046, 0.71652446], ""cartesian_coordinates"": [-0.592238894986877, 4.73099352818008, 4.493055144881212]}, {""element"": ""Se"", ""fractional_coordinates"": [0.77549882, 0.3019954, 0.28347554], ""cartesian_coordinates"": [4.128249564986876, 2.06250676181992, -0.3591239848812122]}, {""element"": ""Se"", ""fractional_coordinates"": [0.81462939, 0.38851932, 0.8766757], ""cartesian_coordinates"": [4.15473143263893, 2.5728324075705817, 4.251354203790825]}]}"
mp-1542940,TiTlPS5,16,"[{""@module"": ""pymatgen.core.periodic_table"", ""@class"": ""Element"", ""element"": ""P""}, {""@module"": ""pymatgen.core.periodic_table"", ""@class"": ""Element"", ""element"": ""S""}, {""@module"": ""pymatgen.core.periodic_table"", ""@class"": ""Element"", ""element"": ""Ti""}, {""@module"": ""pymatgen.core.periodic_table"", ""@class"": ""Element"", ""element"": ""Tl""}]","{""Ti"": 2.0, ""Tl"": 2.0, ""P"": 2.0, ""S"": 10.0}",3.4003116472340844,433.2135538417105,"{""crystal_system"": ""Monoclinic"", ""symbol"": ""C2/m"", ""hall"": ""-C 2y"", ""number"": 12, ""point_group"": ""2/m"", ""symprec"": 0.1, ""angle_tolerance"": 5.0, ""version"": ""2.7.0""}",9.808,4.58,6.834,0.298,"{""lattice_matrix"": [[6.681281, 0.063654, -1.073416], [-0.461164, 6.705136, -2.365399], [-0.242797, -0.320698, 9.818619]], ""a"": 6.76725864303508, ""b"": 7.125070767549822, ""c"": 9.826854871095533, ""alpha"": 111.15035208014716, ""beta"": 100.55542855025124, ""gamma"": 90.1370098985174, ""volume"": 433.2135538417105, ""atoms"": [{""element"": ""Ti"", ""fractional_coordinates"": [0.499999, 0.276313, 6.1e-05], ""cartesian_coordinates"": [3.21319339977, 1.884523617336, -1.189698484712]}, {""element"": ""Ti"", ""fractional_coordinates"": [0.500001, 0.723687, 0.999939], ""cartesian_coordinates"": [2.76412660023, 4.563568382664, 7.569502484712]}, {""element"": ""Tl"", ""fractional_coordinates"": [0.722096, 0.713773, 0.427954], ""cartesian_coordinates"": [4.391453925865999, 4.69466534502, 1.7384499351629998]}, {""element"": ""Tl"", ""fractional_coordinates"": [0.277904, 0.286227, 0.572046], ""cartesian_coordinates"": [1.585866074134, 1.7534266549800002, 4.641354064837]}, {""element"": ""P"", ""fractional_coordinates"": [0.280542, 0.868328, 0.736391], ""cartesian_coordinates"": [1.2951447948830004, 5.603955832158, 4.875262209685]}, {""element"": ""P"", ""fractional_coordinates"": [0.719458, 0.131672, 0.263609], ""cartesian_coordinates"": [4.682175205117001, 0.8441361678420002, 1.5045417903149998]}, {""element"": ""S"", ""fractional_coordinates"": [0.174054, 0.681956, 0.83098], ""cartesian_coordinates"": [0.64665067533, 4.317193335292001, 6.359145627712]}, {""element"": ""S"", ""fractional_coordinates"": [0.347307, 0.560946, 0.123075], ""cartesian_coordinates"": [2.031885318348, 3.743856792084, -0.4912394647409998]}, {""element"": ""S"", ""fractional_coordinates"": [0.413193, 0.082805, 0.166827], ""cartesian_coordinates"": [2.6819667600940003, 0.5280190884560001, 0.9986159104300001]}, {""element"": ""S"", ""fractional_coordinates"": [0.586807, 0.917195, 0.833173], ""cartesian_coordinates"": [3.295353239906, 5.9200729115440005, 5.38118808957]}, {""element"": ""S"", ""fractional_coordinates"": [0.174035, 0.148331, 0.83109], ""cartesian_coordinates"": [0.892585662821, 0.739128651086, 7.622482112081]}, {""element"": ""S"", ""fractional_coordinates"": [0.777142, 0.241892, 0.48503], ""cartesian_coordinates"": [4.962988367704, 1.51583880324, 3.35595702159]}, {""element"": ""S"", ""fractional_coordinates"": [0.652693, 0.439054, 0.876925], ""cartesian_coordinates"": [3.9454346816520003, 2.7042352079160006, 6.871043464741]}, {""element"": ""S"", ""fractional_coordinates"": [0.222858, 0.758108, 0.51497], ""cartesian_coordinates"": [1.0143316322959999, 4.9322531967600005, 3.0238469784100004]}, {""element"": ""S"", ""fractional_coordinates"": [0.825965, 0.851669, 0.16891], ""cartesian_coordinates"": [5.0847343371789995, 5.708963348914001, -1.242678112081]}, {""element"": ""S"", ""fractional_coordinates"": [0.825946, 0.318044, 0.16902], ""cartesian_coordinates"": [5.33066932467, 2.130898664708, 0.020658372288000135]}]}"
